task_type,arrival_count,window_start_s,window_seconds,coverage
DNN_training,0,1292400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1296000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1299600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1303200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1306800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1310400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1314000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1317600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1321200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1324800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1328400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1332000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1335600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1339200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1342800,3600,within_recorded_span_not_independently_verified
DNN_training,1,1346400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1350000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1353600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1357200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1360800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1364400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1368000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1371600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1375200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1378800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1382400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1386000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1389600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1393200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1396800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1400400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1404000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1407600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1411200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1414800,3600,within_recorded_span_not_independently_verified
DNN_training,2,1418400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1422000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1425600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1429200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1432800,3600,within_recorded_span_not_independently_verified
